image_path,defect_type,true_label,score,valid_patches
test\bianxing\000037.png,bianxing,1,0.8383391499519348,1024
test\bianxing\000038.png,bianxing,1,0.7791344523429871,640
test\bianxing\000039.png,bianxing,1,0.8991804122924805,640
test\fabai\000000.png,fabai,1,0.9014863967895508,1024
test\fabai\000001.png,fabai,1,0.8277618288993835,1024
test\fabai\000002.png,fabai,1,0.8212358355522156,1024
test\fabai\000003.png,fabai,1,0.8576502203941345,1024
test\fabai\000004.png,fabai,1,0.9102752804756165,1024
test\fabai\000005.png,fabai,1,0.8361934423446655,768
test\fabai\000006.png,fabai,1,0.9106001257896423,1024
test\fabai\000007.png,fabai,1,0.8012185096740723,1024
test\fabai\000008.png,fabai,1,0.9085692763328552,1024
test\fabai\000009.png,fabai,1,0.9227491617202759,1024
test\fabai\000010.png,fabai,1,0.9091441631317139,1024
test\fabai\000011.png,fabai,1,0.8084384202957153,1024
test\fabai\000012.png,fabai,1,0.8924365043640137,1024
test\fabai\000013.png,fabai,1,0.9149196147918701,1024
test\fabai\000014.png,fabai,1,0.8965299129486084,1024
test\fabai\000015.png,fabai,1,0.8022425174713135,1024
test\fabai\000016.png,fabai,1,0.8578633069992065,1024
test\fabai\000017.png,fabai,1,0.8853650689125061,1024
test\fabai\000018.png,fabai,1,0.9373305439949036,1024
test\fabai\000019.png,fabai,1,0.9008095860481262,1024
test\fabai\000020.png,fabai,1,0.9068810343742371,1024
test\fabai\000021.png,fabai,1,0.9077392816543579,1024
test\fabai\000022.png,fabai,1,0.9103670120239258,1024
test\fabai\000023.png,fabai,1,0.8816497921943665,1024
test\fabai\000024.png,fabai,1,0.8737451434135437,1024
test\fabai\000025.png,fabai,1,0.9027647376060486,1024
test\fabai\000026.png,fabai,1,0.8735696077346802,1024
test\fabai\000027.png,fabai,1,0.8740788698196411,1024
test\fabai\000028.png,fabai,1,0.8871510028839111,1024
test\fabai\000029.png,fabai,1,0.905307948589325,1024
test\fabai\000030.png,fabai,1,0.8735412359237671,1024
test\fabai\000031.png,fabai,1,0.7507006525993347,960
test\fabai\000032.png,fabai,1,0.8081820011138916,960
test\fabai\000033.png,fabai,1,0.8778261542320251,448
test\fabai\000034.png,fabai,1,0.8571840524673462,448
test\fabai\000035.png,fabai,1,0.8703253269195557,448
test\fabai\000036.png,fabai,1,0.8782199025154114,448
test\fabai\000037.png,fabai,1,0.9434251189231873,1024
test\fabai\000038.png,fabai,1,0.8660972714424133,1024
test\fabai\000039.png,fabai,1,0.9056038856506348,1024
test\fabai\000040.png,fabai,1,0.9019265174865723,1024
test\fabai\000041.png,fabai,1,0.8862603306770325,1024
test\fabai\000042.png,fabai,1,0.8781031370162964,1024
test\fabai\000043.png,fabai,1,0.824694037437439,1024
test\fabai\000044.png,fabai,1,0.8102684020996094,1024
test\fabai\000045.png,fabai,1,0.8169980645179749,1024
test\fabai\000046.png,fabai,1,0.8760644793510437,448
test\fabai\000047.png,fabai,1,0.8951213359832764,448
test\fabai\000048.png,fabai,1,0.8793963193893433,448
test\fabai\000049.png,fabai,1,0.8441817760467529,448
test\fabai\000050.png,fabai,1,0.8586152195930481,448
test\fabai\000051.png,fabai,1,0.8761650919914246,1024
test\fabai\000052.png,fabai,1,0.8605955243110657,1024
test\fabai\000053.png,fabai,1,0.9267464876174927,1024
test\fabai\000054.png,fabai,1,0.8486430644989014,1024
test\fabai\000055.png,fabai,1,0.836407482624054,1024
test\fabai\000056.png,fabai,1,0.8321754336357117,1024
test\fabai\000057.png,fabai,1,0.8376272320747375,1024
test\fabai\000058.png,fabai,1,0.8326178789138794,1024
test\fabai\000059.png,fabai,1,0.8429620265960693,1024
test\fabai\000060.png,fabai,1,0.8428997993469238,1024
test\fabai\000061.png,fabai,1,0.805065393447876,896
test\fabai\000062.png,fabai,1,0.7985367178916931,896
test\fabai\000063.png,fabai,1,0.8126800060272217,896
test\fabai\000064.png,fabai,1,0.7769469022750854,896
test\fabai\000065.png,fabai,1,0.8176637887954712,896
test\fabai\000066.png,fabai,1,0.7896119356155396,896
test\fabai\000067.png,fabai,1,0.9063773155212402,1024
test\fabai\000068.png,fabai,1,0.8583605289459229,1024
test\fabai\000069.png,fabai,1,0.8710001111030579,1024
test\fabai\000070.png,fabai,1,0.7986392974853516,896
test\fabai\000071.png,fabai,1,0.811427652835846,896
test\fabai\000072.png,fabai,1,0.7998366355895996,896
test\fabai\000073.png,fabai,1,0.8833560943603516,896
test\fabai\000074.png,fabai,1,0.7583430409431458,896
test\fabai\000075.png,fabai,1,0.7914584875106812,896
test\fabai\000076.png,fabai,1,0.7908956408500671,896
test\fabai\000077.png,fabai,1,0.8138352036476135,896
test\fabai\000078.png,fabai,1,0.817645788192749,896
test\fabai\000079.png,fabai,1,0.7946859002113342,896
test\fabai\000080.png,fabai,1,0.7968066930770874,1024
test\fabai\000081.png,fabai,1,0.8988772630691528,1024
test\fabai\000082.png,fabai,1,0.7998675107955933,1024
test\fabai\000083.png,fabai,1,0.8419143557548523,384
test\fabai\000084.png,fabai,1,0.8433330059051514,384
test\fabai\000085.png,fabai,1,0.8429908156394958,384
test\fabai\000086.png,fabai,1,0.8404113054275513,384
test\fabai\000087.png,fabai,1,0.8554580211639404,768
test\fabai\000088.png,fabai,1,0.8659538626670837,768
test\fabai\000089.png,fabai,1,0.8362060785293579,768
test\fabai\000090.png,fabai,1,0.7905594706535339,384
test\fabai\000091.png,fabai,1,0.7851493954658508,384
test\fabai\000092.png,fabai,1,0.8024013638496399,384
test\fabai\000093.png,fabai,1,0.7760947346687317,384
test\fabai\000094.png,fabai,1,0.7506994605064392,960
test\fabai\000095.png,fabai,1,0.845588207244873,768
test\fabai\000096.png,fabai,1,0.8307072520256042,768
test\fabai\000097.png,fabai,1,0.8300557732582092,896
test\fabai\000098.png,fabai,1,0.8145943284034729,896
test\fabai\000099.png,fabai,1,0.8208380937576294,896
test\fabai\000100.png,fabai,1,0.7936761379241943,896
test\fabai\000101.png,fabai,1,0.8079794049263,896
test\fabai\000102.png,fabai,1,0.8153660893440247,896
test\fabai\000103.png,fabai,1,0.8057794570922852,896
test\fabai\000104.png,fabai,1,0.785637378692627,640
test\fabai\000105.png,fabai,1,0.837544322013855,448
test\fabai\000106.png,fabai,1,0.8611156344413757,384
test\fabai\000107.png,fabai,1,0.8371862769126892,384
test\good\000000.png,good,0,0.9175000786781311,1024
test\good\000001.png,good,0,0.8390043377876282,1024
test\good\000002.png,good,0,0.8185977339744568,1024
test\good\000003.png,good,0,0.903333306312561,1024
test\good\000004.png,good,0,0.9054446816444397,1024
test\good\000005.png,good,0,0.9058291912078857,1024
test\good\000006.png,good,0,0.832536518573761,1024
test\good\000007.png,good,0,0.746928870677948,640
test\good\000008.png,good,0,0.7611494064331055,960
test\good\000009.png,good,0,0.7583430409431458,640
test\good\000010.png,good,0,0.8007507920265198,896
test\good\000011.png,good,0,0.9439113736152649,1024
test\good\000012.png,good,0,0.7811254858970642,1024
test\good\000013.png,good,0,0.8825080990791321,1024
test\good\000014.png,good,0,0.7796684503555298,640
test\good\000015.png,good,0,0.8470398187637329,1024
test\good\000016.png,good,0,0.8360286951065063,1024
test\good\000017.png,good,0,0.8939581513404846,1024
test\good\000018.png,good,0,0.7728105783462524,640
test\good\000019.png,good,0,0.7963277101516724,896
test\good\000020.png,good,0,0.7985262274742126,896
test\good\000021.png,good,0,0.906985342502594,1024
test\good\000022.png,good,0,0.7884061932563782,1024
test\good\000023.png,good,0,0.944683313369751,1024
test\good\000024.png,good,0,0.7754597067832947,384
test\good\000025.png,good,0,0.7810153365135193,384
test\good\000026.png,good,0,0.9213660359382629,1024
test\good\000027.png,good,0,0.9063417315483093,1024
test\good\000028.png,good,0,0.8351894617080688,1024
test\good\000029.png,good,0,0.9431354999542236,1024
test\good\000030.png,good,0,0.7591025829315186,640
test\good\000031.png,good,0,0.9031577706336975,1024
test\good\000032.png,good,0,0.8408777117729187,1024
test\good\000033.png,good,0,0.7535572648048401,384
test\good\000034.png,good,0,0.9016377925872803,1024
test\good\000035.png,good,0,0.8165062665939331,1024
test\good\000036.png,good,0,0.7594882249832153,1024
test\good\000037.png,good,0,0.8101188540458679,1024
test\good\000038.png,good,0,0.8848543167114258,1024
test\good\000039.png,good,0,0.9067572951316833,1024
test\good\000040.png,good,0,0.8990294933319092,1024
test\good\000041.png,good,0,0.7804549932479858,640
test\good\000042.png,good,0,0.8374978303909302,384
test\good\000043.png,good,0,0.8153602480888367,896
test\good\000044.png,good,0,0.8379490375518799,1024
test\good\000045.png,good,0,0.7869001030921936,384
test\good\000046.png,good,0,0.9104108214378357,1024
test\good\000047.png,good,0,0.9211379885673523,1024
test\good\000048.png,good,0,0.8185497522354126,1024
test\good\000049.png,good,0,0.8867641687393188,1024
test\good\000050.png,good,0,0.8174165487289429,1024
test\good\000051.png,good,0,0.9026721715927124,1024
test\good\000052.png,good,0,0.7922829389572144,896
test\good\000053.png,good,0,0.9520043134689331,1024
test\good\000054.png,good,0,0.892871618270874,1024
test\good\000055.png,good,0,0.8375599980354309,1024
test\good\000056.png,good,0,0.8490926623344421,1024
test\good\000057.png,good,0,0.9032871723175049,1024
test\good\000058.png,good,0,0.7724629640579224,896
test\good\000059.png,good,0,0.8657534718513489,1024
test\good\000060.png,good,0,0.8373323082923889,1024
test\good\000061.png,good,0,0.7519399523735046,1024
test\good\000062.png,good,0,0.8568581342697144,384
test\good\000063.png,good,0,0.7810435891151428,384
test\good\000064.png,good,0,0.779256284236908,640
test\good\000065.png,good,0,0.8359788060188293,1024
test\good\000066.png,good,0,0.7506034970283508,960
test\good\000067.png,good,0,0.8363739252090454,1024
test\good\000068.png,good,0,0.8185412883758545,384
test\good\000069.png,good,0,0.83980393409729,1024
test\good\000070.png,good,0,0.8838396668434143,1024
test\good\000071.png,good,0,0.9069065451622009,1024
test\good\000072.png,good,0,0.8034035563468933,1024
test\good\000073.png,good,0,0.9437864422798157,1024
test\good\000074.png,good,0,0.9010781645774841,1024
test\good\000075.png,good,0,0.7927724719047546,896
test\good\000076.png,good,0,0.834423303604126,1024
test\good\000077.png,good,0,0.8772281408309937,1024
test\good\000078.png,good,0,0.8943488001823425,1024
test\good\000079.png,good,0,0.8362017869949341,1024
test\good\000080.png,good,0,0.8337195515632629,1024
test\good\000081.png,good,0,0.7732207775115967,896
test\good\000082.png,good,0,0.8527833819389343,1024
test\good\000083.png,good,0,0.9048429727554321,1024
test\good\000084.png,good,0,0.7690553665161133,384
test\good\000085.png,good,0,0.8330438733100891,1024
test\good\000086.png,good,0,0.874571681022644,1024
test\good\000087.png,good,0,0.7784227728843689,384
test\good\000088.png,good,0,0.831615149974823,1024
test\good\000089.png,good,0,0.7946323156356812,896
test\good\000090.png,good,0,0.8736696243286133,1024
test\good\000091.png,good,0,0.9439617991447449,1024
test\good\000092.png,good,0,0.8591830730438232,448
test\good\000093.png,good,0,0.9016358256340027,1024
test\good\000094.png,good,0,0.81893390417099,1024
test\good\000095.png,good,0,0.8922042846679688,1024
test\good\000096.png,good,0,0.9042620658874512,1024
test\good\000097.png,good,0,0.8084290623664856,1024
test\good\000098.png,good,0,0.7997859120368958,1024
test\good\000099.png,good,0,0.8219161033630371,1024
test\good\000100.png,good,0,0.9210365414619446,1024
test\good\000101.png,good,0,0.8847699761390686,1024
test\good\000102.png,good,0,0.8206005692481995,640
test\good\000103.png,good,0,0.8699338436126709,1024
test\good\000104.png,good,0,0.8854557275772095,1024
test\good\000105.png,good,0,0.8335675597190857,1024
test\good\000106.png,good,0,0.9197656512260437,1024
test\good\000107.png,good,0,0.8993493914604187,1024
test\good\000108.png,good,0,0.9016928672790527,1024
test\good\000109.png,good,0,0.9200958013534546,1024
test\good\000110.png,good,0,0.7957922220230103,896
test\good\000111.png,good,0,0.815002977848053,384
test\good\000112.png,good,0,0.9066994786262512,1024
test\good\000113.png,good,0,0.8962277770042419,1024
test\good\000114.png,good,0,0.7580626010894775,384
test\good\000115.png,good,0,0.8591027855873108,1024
test\good\000116.png,good,0,0.7634199857711792,960
test\good\000117.png,good,0,0.7878130674362183,640
test\good\000118.png,good,0,0.8838927149772644,1024
test\good\000119.png,good,0,0.8089281320571899,896
test\good\000120.png,good,0,0.8521191477775574,1024
test\good\000121.png,good,0,0.8688621520996094,1024
test\good\000122.png,good,0,0.917894721031189,1024
test\good\000123.png,good,0,0.8614470958709717,1024
test\good\000124.png,good,0,0.7847734093666077,640
test\good\000125.png,good,0,0.879770040512085,1024
test\good\000126.png,good,0,0.8195161819458008,1024
test\good\000127.png,good,0,0.8386306166648865,1024
test\good\000128.png,good,0,0.8335796594619751,1024
test\good\000129.png,good,0,0.9026885628700256,1024
test\good\000130.png,good,0,0.8039070963859558,1024
test\good\000131.png,good,0,0.7968310713768005,896
test\good\000132.png,good,0,0.9027895331382751,1024
test\good\000133.png,good,0,0.7895218133926392,640
test\good\000134.png,good,0,0.8347376585006714,384
test\good\000135.png,good,0,0.8005622625350952,1024
test\good\000136.png,good,0,0.881947934627533,1024
test\good\000137.png,good,0,0.7680572271347046,384
test\good\000138.png,good,0,0.8345709443092346,1024
test\good\000139.png,good,0,0.8538219928741455,1024
test\good\000140.png,good,0,0.9041691422462463,1024
test\good\000141.png,good,0,0.750724732875824,960
test\good\000142.png,good,0,0.9199662804603577,1024
test\good\000143.png,good,0,0.9017966389656067,1024
test\good\000144.png,good,0,0.8344255685806274,1024
test\good\000145.png,good,0,0.8411944508552551,1024
test\good\000146.png,good,0,0.8866124153137207,1024
test\good\000147.png,good,0,0.8167291879653931,896
test\good\000148.png,good,0,0.8326638340950012,1024
test\good\000149.png,good,0,0.840538740158081,896
test\good\000150.png,good,0,0.8365660309791565,1024
test\good\000151.png,good,0,0.8015865683555603,1024
test\good\000152.png,good,0,0.9055871367454529,1024
test\good\000153.png,good,0,0.8168103694915771,896
test\good\000154.png,good,0,0.9039966464042664,1024
test\good\000155.png,good,0,0.9045587778091431,1024
test\good\000156.png,good,0,0.9058390855789185,1024
test\good\000157.png,good,0,0.802486777305603,896
test\good\000158.png,good,0,0.8948565721511841,1024
test\good\000159.png,good,0,0.9436048269271851,1024
test\good\000160.png,good,0,0.8005895614624023,1024
test\good\000161.png,good,0,0.9431914687156677,1024
test\good\000162.png,good,0,0.8962695002555847,1024
test\good\000163.png,good,0,0.773637056350708,896
test\good\000164.png,good,0,0.7649240493774414,896
test\good\000165.png,good,0,0.8165290355682373,1024
test\good\000166.png,good,0,0.908262312412262,1024
test\good\000167.png,good,0,0.8172967433929443,1024
test\good\000168.png,good,0,0.9215720295906067,1024
test\good\000169.png,good,0,0.9057149291038513,1024
test\good\000170.png,good,0,0.9186665415763855,1024
test\good\000171.png,good,0,0.8426188230514526,1024
test\good\000172.png,good,0,0.7999614477157593,1024
test\good\000173.png,good,0,0.8621060252189636,1024
test\good\000174.png,good,0,0.8201765418052673,1024
test\good\000175.png,good,0,0.8190850615501404,1024
test\good\000176.png,good,0,0.8535336256027222,1024
test\good\000177.png,good,0,0.7762285470962524,640
test\good\000178.png,good,0,0.7506411671638489,960
test\good\000179.png,good,0,0.7908742427825928,384
test\good\000180.png,good,0,0.7507078647613525,960
test\good\000181.png,good,0,0.8115923404693604,896
test\good\000182.png,good,0,0.9454028010368347,1024
test\good\000183.png,good,0,0.8999828696250916,1024
test\good\000184.png,good,0,0.7847399711608887,640
test\good\000185.png,good,0,0.8039091229438782,1024
test\good\000186.png,good,0,0.8597133159637451,1024
test\good\000187.png,good,0,0.8694037199020386,1024
test\good\000188.png,good,0,0.7976581454277039,640
test\good\000189.png,good,0,0.8377712368965149,1024
test\good\000190.png,good,0,0.8135717511177063,1024
test\good\000191.png,good,0,0.9095305800437927,1024
test\good\000192.png,good,0,0.9110333323478699,1024
test\good\000193.png,good,0,0.7952665090560913,896
test\good\000194.png,good,0,0.8211930990219116,1024
test\good\000195.png,good,0,0.9434326887130737,1024
test\good\000196.png,good,0,0.9168616533279419,1024
test\good\000197.png,good,0,0.9178208112716675,1024
test\good\000198.png,good,0,0.828550398349762,1024
test\good\000199.png,good,0,0.8993491530418396,1024
test\good\000200.png,good,0,0.873133659362793,1024
test\good\000201.png,good,0,0.8361687660217285,1024
test\good\000202.png,good,0,0.8290963768959045,1024
test\good\000203.png,good,0,0.7594494819641113,960
test\good\000204.png,good,0,0.886665940284729,1024
test\good\000205.png,good,0,0.9146365523338318,1024
test\good\000206.png,good,0,0.7798125743865967,384
test\good\000207.png,good,0,0.8408506512641907,1024
test\good\000208.png,good,0,0.90506511926651,1024
test\good\000209.png,good,0,0.9431359171867371,1024
test\good\000210.png,good,0,0.8394619822502136,1024
test\good\000211.png,good,0,0.8344532251358032,1024
test\good\000212.png,good,0,0.7546518445014954,640
test\good\000213.png,good,0,0.921944260597229,1024
test\good\000214.png,good,0,0.8708035349845886,1024
test\good\000215.png,good,0,0.8612728714942932,384
test\good\000216.png,good,0,0.8900423049926758,1024
test\good\000217.png,good,0,0.9216785430908203,1024
test\good\000218.png,good,0,0.9192571043968201,1024
test\good\000219.png,good,0,0.9049767851829529,1024
test\good\000220.png,good,0,0.9164291620254517,1024
test\good\000221.png,good,0,0.9037956595420837,1024
test\good\000222.png,good,0,0.8153995275497437,1024
test\good\000223.png,good,0,0.7895219326019287,384
test\good\000224.png,good,0,0.90614253282547,1024
test\good\000225.png,good,0,0.8386610150337219,1024
test\good\000226.png,good,0,0.8346067667007446,384
test\good\000227.png,good,0,0.8015448451042175,1024
test\good\000228.png,good,0,0.769939124584198,1024
test\good\000229.png,good,0,0.9125962853431702,1024
test\good\000230.png,good,0,0.837060809135437,384
test\good\000231.png,good,0,0.7549397349357605,896
test\good\000232.png,good,0,0.8511062264442444,1024
test\good\000233.png,good,0,0.9002545475959778,1024
test\good\000234.png,good,0,0.8938955664634705,1024
test\good\000235.png,good,0,0.8799788355827332,1024
test\good\000236.png,good,0,0.8179069757461548,1024
test\good\000237.png,good,0,0.8056235313415527,1024
test\good\000238.png,good,0,0.8264018893241882,1024
test\good\000239.png,good,0,0.7505558729171753,960
test\good\000240.png,good,0,0.7708932757377625,896
test\good\000241.png,good,0,0.8036619424819946,640
test\good\000242.png,good,0,0.8319351673126221,1024
test\good\000243.png,good,0,0.9056119322776794,1024
test\good\000244.png,good,0,0.8054659366607666,640
test\good\000245.png,good,0,0.7868081331253052,896
test\good\000246.png,good,0,0.8502345681190491,1024
test\good\000247.png,good,0,0.7999435663223267,1024
test\good\000248.png,good,0,0.9019255042076111,1024
test\good\000249.png,good,0,0.8373920917510986,1024
test\good\000250.png,good,0,0.7960900664329529,896
test\good\000251.png,good,0,0.9025651812553406,1024
test\good\000252.png,good,0,0.8194160461425781,1024
test\good\000253.png,good,0,0.7506365180015564,960
test\good\000254.png,good,0,0.8398574590682983,1024
test\good\000255.png,good,0,0.8342349529266357,1024
test\good\000256.png,good,0,0.8175299763679504,1024
test\good\000257.png,good,0,0.8358383178710938,1024
test\good\000258.png,good,0,0.9118006229400635,1024
test\good\000259.png,good,0,0.848020613193512,1024
test\good\000260.png,good,0,0.7711350321769714,384
test\good\000261.png,good,0,0.9005729556083679,1024
test\good\000262.png,good,0,0.8727105259895325,1024
test\good\000263.png,good,0,0.8222495913505554,1024
test\good\000264.png,good,0,0.7813606262207031,384
test\good\000265.png,good,0,0.9155645966529846,1024
test\good\000266.png,good,0,0.7568308711051941,1024
test\good\000267.png,good,0,0.7957830429077148,896
test\good\000268.png,good,0,0.8589138984680176,384
test\good\000269.png,good,0,0.7498667240142822,640
test\good\000270.png,good,0,0.8380662202835083,1024
test\good\000271.png,good,0,0.8451755046844482,1024
test\good\000272.png,good,0,0.7761052846908569,896
test\good\000273.png,good,0,0.818016529083252,1024
test\good\000274.png,good,0,0.8329188227653503,1024
test\good\000275.png,good,0,0.8832966685295105,1024
test\good\000276.png,good,0,0.848250687122345,1024
test\good\000277.png,good,0,0.8108034729957581,384
test\good\000278.png,good,0,0.9452735781669617,1024
test\good\000279.png,good,0,0.8743042945861816,1024
test\good\000280.png,good,0,0.7726755738258362,640
test\good\000281.png,good,0,0.9057657122612,1024
test\good\000282.png,good,0,0.8746296167373657,1024
test\good\000283.png,good,0,0.8177598118782043,1024
test\good\000284.png,good,0,0.9198141098022461,1024
test\good\000285.png,good,0,0.8596760034561157,1024
test\good\000286.png,good,0,0.8363839983940125,1024
test\good\000287.png,good,0,0.8123200535774231,1024
test\good\000288.png,good,0,0.8149349093437195,1024
test\good\000289.png,good,0,0.9085688591003418,1024
test\good\000290.png,good,0,0.866264283657074,1024
test\good\000291.png,good,0,0.83273845911026,1024
test\good\000292.png,good,0,0.8390376567840576,1024
test\good\000293.png,good,0,0.8176239132881165,1024
test\good\000294.png,good,0,0.7636330127716064,640
test\good\000295.png,good,0,0.799700140953064,640
test\good\000296.png,good,0,0.9210798144340515,1024
test\good\000297.png,good,0,0.8814050555229187,1024
