image_path,label,defect_type,mask_path,sha256,source_split
data/3CAD/Aluminum_Camera_Cover/train/good/000013.png,0,good,,b1c4017960905926f3c6ac25ea379139092ea6fe8ec48800b26f3d49cbc7ba33,train
data/3CAD/Aluminum_Camera_Cover/train/good/000014.png,0,good,,ae918b50cd26644ea48e332cba2075f8b459ada2c4be9938ae995bf67df01c32,train
data/3CAD/Aluminum_Camera_Cover/train/good/000015.png,0,good,,289d5b6fe817a762837e440b8f8e92fdffa880a636c1025a5c42cea24db76120,train
data/3CAD/Aluminum_Camera_Cover/train/good/000016.png,0,good,,082cdec931535ab1b84315cba97830b27690ad3c018c3a738c4f639a36c342aa,train
data/3CAD/Aluminum_Camera_Cover/train/good/000017.png,0,good,,7ccc1db1f485d071299f9a03ec73f0a276288727cd15ab13989b6184d4df37b4,train
data/3CAD/Aluminum_Camera_Cover/train/good/000018.png,0,good,,fdb564ac27c5cb4a5c8cb8875f248e40e1c36d8fe1eac82212649863bf118aa6,train
data/3CAD/Aluminum_Camera_Cover/train/good/000019.png,0,good,,e4eaef27ca849036b11e6568bcbdb660c1f4057f6b101814e796e506e0e4af81,train
data/3CAD/Aluminum_Camera_Cover/train/good/000020.png,0,good,,2e18b9a425856769a265729a6cfd97916189c279227c775fc94049745430a402,train
data/3CAD/Aluminum_Camera_Cover/train/good/000021.png,0,good,,aa89bc2e33899507ab921d8a8da481664e967d32f5434e7d3b651db9254d6806,train
data/3CAD/Aluminum_Camera_Cover/train/good/000022.png,0,good,,418662f430e0cf8d13cad2bc56c084e9d31a8fc69d027aef4615c73afb18cb3d,train
data/3CAD/Aluminum_Camera_Cover/train/good/000023.png,0,good,,f9b64f5c2696ca99874268727b276504a48603731851690a28d3bb24e41e1f9f,train
data/3CAD/Aluminum_Camera_Cover/train/good/000024.png,0,good,,2e44bc8ed1f6ad99ed276a78ca569ed4056f8162c36639a964f7c37b36751864,train
data/3CAD/Aluminum_Camera_Cover/train/good/000025.png,0,good,,47271aa7b79a2408ce95a1019eb7c1112c2ef0886df19b32d8f47160cf16c539,train
data/3CAD/Aluminum_Camera_Cover/train/good/000026.png,0,good,,ba0022626cbe528d970cb675645f2ea5a2dfb4c0ba7c29fcc6bdc02c6207f930,train
data/3CAD/Aluminum_Camera_Cover/train/good/000027.png,0,good,,3bbb713665bccffaf49fe2d7e069802f9814aa708f0d08e3cab97d78a86759e6,train
data/3CAD/Aluminum_Camera_Cover/train/good/000028.png,0,good,,c9186fd3d6771ce609d49cbb65e3f508402cab41eca45994088d0ea756e62157,train
data/3CAD/Aluminum_Camera_Cover/train/good/000029.png,0,good,,7bd60ceae1893cd9ab581c7c744deb951c961875bf36527cddd42107b2959692,train
data/3CAD/Aluminum_Camera_Cover/train/good/000030.png,0,good,,8dd7ee285cdf1b44841847b96cbdc9eb0bf32887bab56c5695df18829097b538,train
data/3CAD/Aluminum_Camera_Cover/train/good/000031.png,0,good,,92b0f1d0d01dd21f6c357c4a7e0383063351899271dddd8bf048d87ca11e8e34,train
data/3CAD/Aluminum_Camera_Cover/train/good/000032.png,0,good,,a99971b08c840828faded4b34c46de4e69789af2fc658a2f009bb314f3757d05,train
data/3CAD/Aluminum_Camera_Cover/train/good/000033.png,0,good,,b440a4c0db61992b246edb75d63d8c91227705ca437c50fffd38655823025a86,train
data/3CAD/Aluminum_Camera_Cover/train/good/000034.png,0,good,,ee1f1be2d74a9a96103466c9dc3865314684d5d31e9c40a4224944f4df0a3c30,train
data/3CAD/Aluminum_Camera_Cover/train/good/000035.png,0,good,,5e160ef9d284d937192a7dc81beb6dcdffe7ad12adc88f86c0dc1fb179e66912,train
data/3CAD/Aluminum_Camera_Cover/train/good/000036.png,0,good,,a0952cdc8ba9f552f75d80f42661a321496c69b47444a32d223cbd86bc40d05b,train
data/3CAD/Aluminum_Camera_Cover/train/good/000037.png,0,good,,e4e841bd6c3477c2df28341d8751f4761ff941334e27f8d7acce2905fa885e3b,train
data/3CAD/Aluminum_Camera_Cover/train/good/000038.png,0,good,,8d628656ddea2dcff34e13a1e59930d145e304323c3129f8af1f16b17fbf0052,train
data/3CAD/Aluminum_Camera_Cover/train/good/000039.png,0,good,,c4158bc2b1019df263e78d7a508a2596e31035833c61c76b83dfa2fa9648f874,train
data/3CAD/Aluminum_Camera_Cover/train/good/000040.png,0,good,,ea7e323a280147fa76a5e0987e78e3e113b23e9bea0b3c1d6fd3c465363aa2b2,train
data/3CAD/Aluminum_Camera_Cover/train/good/000041.png,0,good,,328d8f0b6261f4022e91aa93b2fa52df18e2b22ee5d723101ec89bddccfdab4e,train
data/3CAD/Aluminum_Camera_Cover/train/good/000043.png,0,good,,27e6e53d70fa5c669dbbe8e9e68cdb68247652a039e1d5474c4c5e90ad68c462,train
data/3CAD/Aluminum_Camera_Cover/train/good/000044.png,0,good,,b86817d87526cf9e179af21666beaf9c2e0d0af739fa14770006e01368826ddd,train
data/3CAD/Aluminum_Camera_Cover/train/good/000045.png,0,good,,49f89336a3288f0f6852cf3272c6ba3adb6ec8c8047b319ea93237f7f022a844,train
data/3CAD/Aluminum_Camera_Cover/train/good/000046.png,0,good,,37454400f9f1c2d97b7b3a1a13b73f38d4b4e8c82d6236a54e6b58527fd3d4cd,train
data/3CAD/Aluminum_Camera_Cover/train/good/000047.png,0,good,,b10672a94b021312f31091ad190e0ed2dc29ed47e8921acfa5e81e7a15c2303e,train
data/3CAD/Aluminum_Camera_Cover/train/good/000048.png,0,good,,e71b651ad4b694cd503f25e240408d777dc245ef15315c6b9be72c658c0b9288,train
data/3CAD/Aluminum_Camera_Cover/train/good/000049.png,0,good,,399d2a6d128566b6a878646ead42c12351a84f0556125afcc14b51c42a9ff781,train
data/3CAD/Aluminum_Camera_Cover/train/good/000050.png,0,good,,7ee9f2bf8463d0b80f4be21948c9152b01b6ec057432bd2acd766430ad57409b,train
data/3CAD/Aluminum_Camera_Cover/train/good/000051.png,0,good,,63592f1e26b2ce444df4aeb1497bc951cc07a0256226f637d7c576511761bf3e,train
data/3CAD/Aluminum_Camera_Cover/train/good/000052.png,0,good,,8f81fd0aef4c57b49c8b79d2499623207c4a6dea7e6cf686594e9e6fd400bd5f,train
data/3CAD/Aluminum_Camera_Cover/train/good/000053.png,0,good,,b554bb95e9f757baa768503d57454c42fcae0fe18616de25b6e4e3aeb5f8220e,train
data/3CAD/Aluminum_Camera_Cover/train/good/000054.png,0,good,,11bde35e2ce22e8f247da1de5eff91ece42e841946591481477ef61ad721763a,train
data/3CAD/Aluminum_Camera_Cover/train/good/000055.png,0,good,,3681d505a5232d5aba527cdac02af6c27fc8ffbe4bdc22b8b2a95ab5681d8892,train
data/3CAD/Aluminum_Camera_Cover/train/good/000056.png,0,good,,84e88904c93d0971f0b1fb7b4385fc2220c4b99d23f4d3f5b23788210b569f95,train
data/3CAD/Aluminum_Camera_Cover/train/good/000057.png,0,good,,74280a12890d0b31859e8b49844a2aeaba85f70e871d92cf3040523269e28841,train
data/3CAD/Aluminum_Camera_Cover/train/good/000058.png,0,good,,7729462769fd3c3458f5e2872559d796b6a6c1250c2805ea789b44bcce222efe,train
data/3CAD/Aluminum_Camera_Cover/train/good/000059.png,0,good,,b68d8b5e3d459ee3554d88ffb2b9252d82672b1823240ee22016dabcf792092b,train
data/3CAD/Aluminum_Camera_Cover/train/good/000060.png,0,good,,a475995dbbd1cc518a66c667ce5b1d2b35a6ce7675c2bb7fe9f185d0a379ec92,train
data/3CAD/Aluminum_Camera_Cover/train/good/000061.png,0,good,,5cfd40fed5570cc6a43f5e460b7b4128165f592c26516d032754e54f3c7f2ecc,train
data/3CAD/Aluminum_Camera_Cover/train/good/000062.png,0,good,,f8fec65b93364c170c04296ce1b4a65680886642c97c151ffc83b24d7179a739,train
data/3CAD/Aluminum_Camera_Cover/train/good/000063.png,0,good,,f7ef4e303a703a3fce526a959d8393019ebfda150776566e56f16cd970a6d451,train
data/3CAD/Aluminum_Camera_Cover/train/good/000064.png,0,good,,5c5a3163e556b49f327be2b2aec0b4cb30ca033fdb87bcad0dcb50b6d86d0521,train
data/3CAD/Aluminum_Camera_Cover/train/good/000066.png,0,good,,4eb174a51e3c364d25c5a7c776357987fb7629230fe4f0fdbc6463cf5474fed4,train
data/3CAD/Aluminum_Camera_Cover/train/good/000067.png,0,good,,eda6e377de7113d027e5721821ba1574fc5dd38f43400af22491131b20725c8c,train
data/3CAD/Aluminum_Camera_Cover/train/good/000068.png,0,good,,b8a07618c029702f915a102b916ece98e36b6a2160b4908b1d5db90a1ba441c9,train
data/3CAD/Aluminum_Camera_Cover/train/good/000069.png,0,good,,3dc216756b7fdba8e98bef100ccfa962a5ce30b99c4fcea957f7e2e38be3e272,train
data/3CAD/Aluminum_Camera_Cover/train/good/000070.png,0,good,,f36fd9f6981ad24903120df237f3c36ee02085885a6c671303d73689d1fef116,train
data/3CAD/Aluminum_Camera_Cover/train/good/000071.png,0,good,,093efd48d7d16f79b0028b7c7ad42a8ab8e20cf4e984d807daadcdac0cb09792,train
data/3CAD/Aluminum_Camera_Cover/train/good/000072.png,0,good,,e3337d0434e6308a0657acbd1ac92a958aba63c9d56b0a1909d42cd4a0dc6a5c,train
data/3CAD/Aluminum_Camera_Cover/train/good/000073.png,0,good,,7835f5f4a02ec476593c7094b3da30d043904ffc170f4fe54f803318f52617fc,train
data/3CAD/Aluminum_Camera_Cover/train/good/000074.png,0,good,,6165543eb48964c183cfe91be010fa7be234a89eadad22c0ff52f76de3ebb09e,train
data/3CAD/Aluminum_Camera_Cover/train/good/000075.png,0,good,,dd93c2158009eb8f606ee61dea7e30a2b3cd46087afb3de05c17ba6fc77c4357,train
data/3CAD/Aluminum_Camera_Cover/train/good/000076.png,0,good,,e6f726aeccb279f4c3554803aa2dc28f6e9753a7fab32b423f75156034dd71fd,train
data/3CAD/Aluminum_Camera_Cover/train/good/000077.png,0,good,,0fbe113773e1e011ad23750d36ea397825d8f55bdb17a96b0cbbb5858f5b1688,train
data/3CAD/Aluminum_Camera_Cover/train/good/000078.png,0,good,,7d4ce9f15cf2d62b8e54db6d1f5ff54c7f9c87813eee094fd6d451bfd9d4f25b,train
data/3CAD/Aluminum_Camera_Cover/train/good/000079.png,0,good,,ab939b70b14f2feded1747b318cc736fe1312489059f0618d1f8953abfaee71e,train
data/3CAD/Aluminum_Camera_Cover/train/good/000080.png,0,good,,0209c3927f896741fd11a928d0496520fe879ab060b87f90c2d0ee41dcb192a5,train
data/3CAD/Aluminum_Camera_Cover/train/good/000081.png,0,good,,6fcf67a06f41a0b337f9fcf131621ec424b9c424e13eab1b6eeff648e29ee06b,train
data/3CAD/Aluminum_Camera_Cover/train/good/000082.png,0,good,,c12c2e87aaeb9128524f8fe9aca3eb912b360d8cb3a7e4ef6b92ccc03fca040b,train
data/3CAD/Aluminum_Camera_Cover/train/good/000083.png,0,good,,762c223bf680994249ee9f97904acbb91ba5a5e8ea7e27b463b6182e314daff2,train
data/3CAD/Aluminum_Camera_Cover/train/good/000084.png,0,good,,13a3105a2017c41d962880efc99d9623114967bc2413d2628101478808c2eaec,train
data/3CAD/Aluminum_Camera_Cover/train/good/000085.png,0,good,,e59d32ca75867c42e9fd47342b25a54e33bee3549b287d5f4b4f434433bd9d26,train
data/3CAD/Aluminum_Camera_Cover/train/good/000086.png,0,good,,b5301a0dd7d8e49e3677895403c1f774e1b120addd3c6e9b5b9f0a0a3cfb8bb0,train
data/3CAD/Aluminum_Camera_Cover/train/good/000087.png,0,good,,70e52924fab075cf8ec42ee363e307c3027b4783a065994dcffd5f3e4073da10,train
data/3CAD/Aluminum_Camera_Cover/train/good/000088.png,0,good,,ae3cc1f2415bec3b014c5d4e5489da80f742fcc52b5c28b3fc2a4bc1a1e2cccb,train
data/3CAD/Aluminum_Camera_Cover/train/good/000089.png,0,good,,40b59d797fc56cef11446dc40c10e488ba6b7cf23a95d8e3eaec8d4f921af965,train
data/3CAD/Aluminum_Camera_Cover/train/good/000090.png,0,good,,c00559c28c3f425b089c665fd6e35c70a101ec22870de675f2016a2a71040584,train
data/3CAD/Aluminum_Camera_Cover/train/good/000091.png,0,good,,fdc9a4b2336be27ace5d40b30ebd91f4a1e1c38fbc365d29dba53f36c43b6f92,train
data/3CAD/Aluminum_Camera_Cover/train/good/000092.png,0,good,,04ddf7437cb5392870ddf5d73cb563f36bac7765fe97a16c15a92521226a3406,train
data/3CAD/Aluminum_Camera_Cover/train/good/000093.png,0,good,,c7c52c06efb91a0b5cf14cef3963784930054d41f73b98a114903cea7d855991,train
data/3CAD/Aluminum_Camera_Cover/train/good/000094.png,0,good,,18bc26371a03886ba4dd908c69e0d003e10cb56e481037c783ccb28d3d9396bf,train
data/3CAD/Aluminum_Camera_Cover/train/good/000095.png,0,good,,b226521cdbd40659921d3f40324aa0505b684af336767e90dd00a491806a8e8c,train
data/3CAD/Aluminum_Camera_Cover/train/good/000096.png,0,good,,55d0dabf06b556b7751f834182a5ceb7a3af5a1d5f052b33e23b4860722c754f,train
data/3CAD/Aluminum_Camera_Cover/train/good/000097.png,0,good,,fa9df5337cae1a992505c3d0dd0cbb91d06d55b5848c4444e0b5511d8d481919,train
data/3CAD/Aluminum_Camera_Cover/train/good/000098.png,0,good,,31cca67d44d58405169768a3250dd26251e5fbc26452b80cee5a8ca66599025a,train
data/3CAD/Aluminum_Camera_Cover/train/good/000099.png,0,good,,53cdbf7b51bd76ea16f757cff19168b0c0c06b0642bd5608faf4058c6507bf60,train
data/3CAD/Aluminum_Camera_Cover/train/good/000100.png,0,good,,a483736ede9b9f36abe231a486bd3618d39687873d213897aa97b0111041a051,train
data/3CAD/Aluminum_Camera_Cover/train/good/000101.png,0,good,,d69bb84422df3f514f1a84d009ed803492a028bf21e664ed053b8b8662e2b622,train
data/3CAD/Aluminum_Camera_Cover/train/good/000102.png,0,good,,239401ff733a670ff75e2a7915ad6303bb9aed3fa41e1bd221a991a830dcd97f,train
data/3CAD/Aluminum_Camera_Cover/train/good/000103.png,0,good,,92380f713bc2f2c4b05cd416dcff02a9589ec63859aecbb6f2113c59b61fd2a4,train
data/3CAD/Aluminum_Camera_Cover/train/good/000104.png,0,good,,5daaf5b008075ecc8a399c530a9c902adb7ea7691d82aeaf7a162f7d8b0bf901,train
data/3CAD/Aluminum_Camera_Cover/train/good/000105.png,0,good,,730003d301f1ce6a99cdb2ca284a548635b37aaba02bf485ba99a95656431d63,train
data/3CAD/Aluminum_Camera_Cover/train/good/000106.png,0,good,,a1c04f25f3d1d3d51c4f51225eba1c21a354494dce3bef0ec1ac418419372c9c,train
data/3CAD/Aluminum_Camera_Cover/train/good/000107.png,0,good,,9c9a743ba00c9dc1d2d3fa2a47298978c3cc4abfaf8def0ef586e2255b7f31b0,train
data/3CAD/Aluminum_Camera_Cover/train/good/000108.png,0,good,,292107a19a40930161056edc841b4c41e976d614140f1e3a6509c7050e3211bd,train
data/3CAD/Aluminum_Camera_Cover/train/good/000109.png,0,good,,5c1c15d5a59ada72f2dff8a21745676710e7ade0cac28b3ec534cb4eac48a789,train
data/3CAD/Aluminum_Camera_Cover/train/good/000110.png,0,good,,3a777684f2d07ce27e34e7b99bab8d503b8a7e451d2128a568a3dd85e62960ad,train
data/3CAD/Aluminum_Camera_Cover/train/good/000111.png,0,good,,17b7d98a1b7403590eb09dfc9b1a5502c8bbd44264ceedf23fdd066c71c5e477,train
data/3CAD/Aluminum_Camera_Cover/train/good/000112.png,0,good,,190aa1caf2894bb7bfca3eaae1e43237a83896f405a171498285f0950ac2cec4,train
data/3CAD/Aluminum_Camera_Cover/train/good/000113.png,0,good,,bfa3ac9071e0e8e6f7b86277c5ce5885eec59127eb391998ae49039704308cf2,train
data/3CAD/Aluminum_Camera_Cover/train/good/000114.png,0,good,,c6965979a546cbf7de6aeca5735fbe3a841a6580a44e68253d8c41081901e5c2,train
data/3CAD/Aluminum_Camera_Cover/train/good/000115.png,0,good,,6831e4c36dd6ea7f9b010c93ab4c1ee6d8a25de640b79bddbfa22ac76ef0e870,train
data/3CAD/Aluminum_Camera_Cover/train/good/000116.png,0,good,,c1b6bf303a318aa4685444ffed0699da3e8406512dfd1750f96f98c06cb88183,train
data/3CAD/Aluminum_Camera_Cover/train/good/000117.png,0,good,,eb3fd61899f2e4cf2c4f18f05dd42a64af92ba4a7684e853da80ed0ff89eed15,train
data/3CAD/Aluminum_Camera_Cover/train/good/000118.png,0,good,,3e13e84d4c34644c22bcddd079d0cde2aa36d24894dabdc8882ad320599d844b,train
data/3CAD/Aluminum_Camera_Cover/train/good/000119.png,0,good,,b7d6acb651160b27eaae89b30ffa40f6ee070a7edb66d075fdac32931296fd67,train
data/3CAD/Aluminum_Camera_Cover/train/good/000120.png,0,good,,c25d9b0a2c226ca989cfe08ca1622087b69d84300cf548cd96b8f9c2ca5681b1,train
data/3CAD/Aluminum_Camera_Cover/train/good/000121.png,0,good,,0429bdfa6146377bc4d1b9556fd868ce1c6ea923a3541caeca3cb706215ab48f,train
data/3CAD/Aluminum_Camera_Cover/train/good/000122.png,0,good,,4ee13ab0222d823dc775d5bbed1334f6803739f06c70313dcded2695ed93c322,train
data/3CAD/Aluminum_Camera_Cover/train/good/000123.png,0,good,,ee98f7411decb0cca01389fadb4dc95ae73f546f51646b0b733a48042484e2ff,train
data/3CAD/Aluminum_Camera_Cover/train/good/000124.png,0,good,,ca0300f433e235774e2863edec37e1d53f7dfe446c39c69bc88c4e92d4889532,train
data/3CAD/Aluminum_Camera_Cover/train/good/000125.png,0,good,,7c43ec9fbc48dbf19803da93c678308f38bd0c8141fdd6b05d4f1512aed33cde,train
data/3CAD/Aluminum_Camera_Cover/train/good/000126.png,0,good,,fcc2b5aee65e61fe00256d2ce278168e0b439c1cc796b03c657b5d59d52ff76e,train
data/3CAD/Aluminum_Camera_Cover/train/good/000127.png,0,good,,739aa51c1af24d9e5579236de01a901a94159419142cf37fefe179bf20c10d2f,train
data/3CAD/Aluminum_Camera_Cover/train/good/000128.png,0,good,,9961e7098ced5e3872541f533367fb2a5400ce08736eb4621896c30277d7d56e,train
data/3CAD/Aluminum_Camera_Cover/train/good/000129.png,0,good,,f4025ac0b45f240600de4f91c2f9b9c75d1b289b48a918b22ec296431b9c9b7b,train
data/3CAD/Aluminum_Camera_Cover/train/good/000130.png,0,good,,41405d162ac871c6d75759a530dbe8fed1724f3c092f03e7a8cec4e0b224a3c7,train
data/3CAD/Aluminum_Camera_Cover/train/good/000131.png,0,good,,6a4cce11d76631e0c7c190cb99d1c8d6d0591dee9d4a494f229ada8c394ba40d,train
data/3CAD/Aluminum_Camera_Cover/train/good/000132.png,0,good,,b8e5ab2fe64ebd7e0676b2c8378be1d56a5997457cca8ef6e72c65bfc54e6514,train
data/3CAD/Aluminum_Camera_Cover/train/good/000133.png,0,good,,3d2d2bae6f7b36f727fce2b955c58cbdcbe4ea042ea8490124e3545371015d33,train
data/3CAD/Aluminum_Camera_Cover/train/good/000134.png,0,good,,b51dc5eca5ff0959d5db9b9492ce16dc136b5149a5340a80f36dbe699db93588,train
data/3CAD/Aluminum_Camera_Cover/train/good/000135.png,0,good,,c40d04dd29ae1fa178d464b4717272fe0facc436f695cb71b5c89abd77ca9fd4,train
data/3CAD/Aluminum_Camera_Cover/train/good/000136.png,0,good,,4a58202cf416e43648d3d69251ef5178cb68c6fdcd3befaa6901b31ee9d47533,train
data/3CAD/Aluminum_Camera_Cover/train/good/000137.png,0,good,,9e2a8ebb6e1a5316c9638738b47da394ad5c7cc3ec15bbf2305e55712452d0c9,train
data/3CAD/Aluminum_Camera_Cover/train/good/000138.png,0,good,,bdebabd88cea1844c35d2b399ff7957817ff37bec3d7154df72fc10f49428745,train
data/3CAD/Aluminum_Camera_Cover/train/good/000139.png,0,good,,7eba3e9cf93d1a958419f39871ff6dd4c06bd621d3160ac5039a34ccbad69d8d,train
data/3CAD/Aluminum_Camera_Cover/train/good/000140.png,0,good,,c5f030e30770ae3091e00d615ab50230c3f69fad7d24ca48eeec3f73b772a912,train
data/3CAD/Aluminum_Camera_Cover/train/good/000141.png,0,good,,d12f81c6309bd796fc4108a9ecf6567ad5acd1f5ad6b767ff11a08a2b89298d8,train
data/3CAD/Aluminum_Camera_Cover/train/good/000142.png,0,good,,5445e0a90749ea790d6bff1185253efc9cc4bf0444d55300bf6915cfc2b6f3a3,train
data/3CAD/Aluminum_Camera_Cover/train/good/000143.png,0,good,,08811242329e4376771c58163b71426a673dc895a18a0e877d445860c4230892,train
data/3CAD/Aluminum_Camera_Cover/train/good/000144.png,0,good,,5f027bafa8fa8cb7a32038a894667621d8468536bf1dc268b83081035399de4a,train
data/3CAD/Aluminum_Camera_Cover/train/good/000145.png,0,good,,d6e09424e52e61c303d44fc6e759a8e0c1d3db9d599c58c07cf6c4c54ca478ba,train
data/3CAD/Aluminum_Camera_Cover/train/good/000146.png,0,good,,728a89da493895c4b7cf069468903755370de0c091f16e3f24218a3006e961d7,train
data/3CAD/Aluminum_Camera_Cover/train/good/000147.png,0,good,,78088a2dffcfa5dd79e2f1b62232ea35e316499f2e7cb94d7023f6dd75861093,train
data/3CAD/Aluminum_Camera_Cover/train/good/000148.png,0,good,,0d34086b8e5d3c5873497631275bab927a0f5131dce8a26f6152a4a30d3703b2,train
data/3CAD/Aluminum_Camera_Cover/train/good/000149.png,0,good,,9e5ff17a3d8045c62935838878a3b4824680f4a9a27716ecf5e8d178f6522957,train
data/3CAD/Aluminum_Camera_Cover/train/good/000150.png,0,good,,930c26e6d468e44a577535b7d8bd7504ca3734fcc088b499a270de1d236b8c47,train
data/3CAD/Aluminum_Camera_Cover/train/good/000151.png,0,good,,e327a6513084edd43772e4f66aacd0aecb949cb2649af778fe78f2006b543938,train
data/3CAD/Aluminum_Camera_Cover/train/good/000152.png,0,good,,d743fe51adc06d75dd12473619866d3e8541c2e064a6493ff3d6b2405f8d659a,train
data/3CAD/Aluminum_Camera_Cover/train/good/000153.png,0,good,,1211f2e6521eaa764634326afc24628d4124fddd445e3f620eed88e17095e6a3,train
data/3CAD/Aluminum_Camera_Cover/train/good/000154.png,0,good,,9eaee083a0a57601fdb233d86037ed6e434cf52926654501e76710c40953aae4,train
data/3CAD/Aluminum_Camera_Cover/train/good/000155.png,0,good,,ef14bb11dc0a2c7904cd7a863221487342c8fb57cb3dbd40942426dd2e7471e2,train
data/3CAD/Aluminum_Camera_Cover/train/good/000156.png,0,good,,79527d35eec8de1a0b7dba6654860e36559f0a5e6ab2b48f647140cd766ead24,train
data/3CAD/Aluminum_Camera_Cover/train/good/000157.png,0,good,,fcb6c947c600bc6b6f717c50877c8c69c1d277671cecb06d88e5c4eeb3801d61,train
data/3CAD/Aluminum_Camera_Cover/train/good/000158.png,0,good,,f8e8896b6a3c19c0fdfecad4a4258ba6c97a89611f30b9c56546e8d9892edeec,train
data/3CAD/Aluminum_Camera_Cover/train/good/000159.png,0,good,,fc40f78658f17f068f24658b7c4fdf8c057c1cfc0abcb757a7aad24c8171c352,train
data/3CAD/Aluminum_Camera_Cover/train/good/000160.png,0,good,,e7329b718c791a2528f2f3f76a8ee624cf48664da8c588922a4816bd445fe4d9,train
data/3CAD/Aluminum_Camera_Cover/train/good/000161.png,0,good,,9681010ae5f33916c567774eeee4417dd76e1ecdaea73c194eacdb44918fe49d,train
data/3CAD/Aluminum_Camera_Cover/train/good/000162.png,0,good,,87a884ccfb016ef5727fbbe13ad33ac4829268704b83cb668e087aadf30c3fb8,train
data/3CAD/Aluminum_Camera_Cover/train/good/000163.png,0,good,,4a1e7c456394cb5738263a542aea0626218cb8fb33aea39391020022f5616f13,train
data/3CAD/Aluminum_Camera_Cover/train/good/000164.png,0,good,,6db7a46ea72cd7d2ba2d4162f85ec086843f5439a595d8085583be692ed94664,train
data/3CAD/Aluminum_Camera_Cover/train/good/000165.png,0,good,,095bce951d95457435a969fb5f0706251aecb08366448149c9c2d950bec54073,train
data/3CAD/Aluminum_Camera_Cover/train/good/000166.png,0,good,,1db870cdb5b172b6fd57703bdd634d182b5bed2621665e7b3e92eb38c3274faf,train
data/3CAD/Aluminum_Camera_Cover/train/good/000167.png,0,good,,8fe14c51a6ec85300ff4012059dcc727ab2df21e1db2cad2bb86b19483b68e67,train
data/3CAD/Aluminum_Camera_Cover/train/good/000168.png,0,good,,6dbb3afa4d310dbf8147accd02d58b887e8725a86c943ef2a6315060cc861c43,train
data/3CAD/Aluminum_Camera_Cover/train/good/000169.png,0,good,,3edabc33738320c99f91f0d1b669a6b6a65013fd83782578d00c9db6be2fbe64,train
data/3CAD/Aluminum_Camera_Cover/train/good/000170.png,0,good,,3be41cddbc22a4fd2967beb5689fadf5afc271b9ea853b831d02b455f668038b,train
data/3CAD/Aluminum_Camera_Cover/train/good/000171.png,0,good,,a3a44c643c26bc5308110887a3533cd35748ab755eed287365856f141e509a2c,train
data/3CAD/Aluminum_Camera_Cover/train/good/000172.png,0,good,,6b87b77276e1a9a70f15009549496451e27f29e9c52f48d87151e522dffc0ae8,train
data/3CAD/Aluminum_Camera_Cover/train/good/000173.png,0,good,,5183acbc66f00224b07d1e3fc8b3d63d73175e4f94ec4896a5674941e50bb08a,train
data/3CAD/Aluminum_Camera_Cover/train/good/000174.png,0,good,,2de50e3effe9e7e56e747b8c4ed5a2f02fe1f9052c1cc9b9a8cba6b1325d7c82,train
data/3CAD/Aluminum_Camera_Cover/train/good/000175.png,0,good,,d6009e211414b244a93630954e6558b867fd19dca3e47cfe93b8cb80ffb86be7,train
data/3CAD/Aluminum_Camera_Cover/train/good/000176.png,0,good,,bcdd6e36b141d734726aaae7e6e9475714f99236789b681a059321131e8952be,train
