image_path,label,defect_type,score,preprocessing_ms,feature_extraction_ms,patch_processing_ms,nearest_neighbor_ms,total_ms,valid_patches
data\3CAD\Aluminum_Camera_Cover\test\bianxing\000007.png,1,bianxing,0.5675538182258606,10.957300022710115,1.8150000250898302,0.4491000436246395,9.992999956011772,23.214400047436357,1024
data\3CAD\Aluminum_Camera_Cover\test\bianxing\000008.png,1,bianxing,0.7215868234634399,11.034800030756742,2.1539999870583415,0.5439000087790191,10.169499961193651,23.902199987787753,1024
data\3CAD\Aluminum_Camera_Cover\test\bianxing\000010.png,1,bianxing,0.5886439681053162,13.433900021482259,3.7540000048466027,0.7476999890059233,10.108200018294156,28.04380003362894,1024
data\3CAD\Aluminum_Camera_Cover\test\bianxing\000012.png,1,bianxing,0.6714245080947876,13.93139996798709,3.8207999896258116,0.784299976658076,10.122700012288988,28.659199946559966,1024
data\3CAD\Aluminum_Camera_Cover\test\bianxing\000014.png,1,bianxing,0.5794684886932373,14.115899975877255,3.6567000206559896,0.7769000367261469,10.129100002814084,28.678600036073476,1024
data\3CAD\Aluminum_Camera_Cover\test\bianxing\000015.png,1,bianxing,0.7215090394020081,14.491500041913241,3.6148999934084713,0.7375999703072011,10.139900026842952,28.983900032471865,1024
data\3CAD\Aluminum_Camera_Cover\test\bianxing\000017.png,1,bianxing,0.5618351101875305,14.89160000346601,4.6589000266976655,0.9847000474110246,10.268700018059462,30.803900095634162,1024
data\3CAD\Aluminum_Camera_Cover\test\bianxing\000018.png,1,bianxing,0.5930473804473877,15.732300002127886,3.7742999847978354,0.756199995521456,10.236200003419071,30.49899998586625,1024
data\3CAD\Aluminum_Camera_Cover\test\bianxing\000020.png,1,bianxing,0.5100886821746826,12.85439997445792,3.485599998384714,0.7675000233575702,10.2024000370875,27.309900033287704,1024
data\3CAD\Aluminum_Camera_Cover\test\bianxing\000024.png,1,bianxing,0.563056230545044,14.38649999909103,5.42999996105209,0.7412999984808266,10.261100018396974,30.81889997702092,1024
data\3CAD\Aluminum_Camera_Cover\test\bianxing\000025.png,1,bianxing,0.625579833984375,13.732200022786856,3.187399997841567,0.49079995369538665,10.112099989783019,27.522499964106828,1024
data\3CAD\Aluminum_Camera_Cover\test\bianxing\000026.png,1,bianxing,0.6207813024520874,13.761899957899004,3.215799981262535,0.5308999679982662,10.013199993409216,27.52179990056902,1024
data\3CAD\Aluminum_Camera_Cover\test\bianxing\000029.png,1,bianxing,0.6693481802940369,15.690000029280782,3.4456999856047332,0.6014000391587615,10.073100042063743,29.81020009610802,1024
data\3CAD\Aluminum_Camera_Cover\test\bianxing\000034.png,1,bianxing,0.6851100325584412,13.43069999711588,3.749700030311942,0.7846999797038734,10.141099977772683,28.10619998490438,1024
data\3CAD\Aluminum_Camera_Cover\test\bianxing\000036.png,1,bianxing,0.4998726546764374,14.147299982141703,3.9482999709434807,0.7665000157430768,10.15039999037981,29.01249995920807,1024
data\3CAD\Aluminum_Camera_Cover\test\bianxing\000037.png,1,bianxing,0.6791921257972717,14.61910002399236,3.674199979286641,0.7489999989047647,10.127299989107996,29.16959999129176,1024
data\3CAD\Aluminum_Camera_Cover\test\fabai\000000.png,1,fabai,0.5932599306106567,14.05279996106401,3.6848000017926097,0.7908999687060714,10.081499989610165,28.609999921172857,1024
data\3CAD\Aluminum_Camera_Cover\test\fabai\000001.png,1,fabai,0.6614870429039001,14.699899998959154,3.6731999716721475,0.7365000201389194,10.260600014589727,29.370200005359948,1024
data\3CAD\Aluminum_Camera_Cover\test\fabai\000006.png,1,fabai,0.78801429271698,14.102400047704577,1.9145000260323286,0.47179998364299536,10.142100043594837,26.63080010097474,1024
data\3CAD\Aluminum_Camera_Cover\test\fabai\000007.png,1,fabai,0.7367808222770691,14.401699998416007,4.44479996804148,0.8693999843671918,10.25699998717755,29.97289993800223,1024
data\3CAD\Aluminum_Camera_Cover\test\fabai\000008.png,1,fabai,0.7913769483566284,15.96140000037849,4.277799976989627,0.8456999785266817,10.319199995137751,31.40409995103255,1024
data\3CAD\Aluminum_Camera_Cover\test\fabai\000011.png,1,fabai,0.6610462665557861,14.488799963146448,3.891300002578646,0.8607000345364213,10.183600010350347,29.424400010611862,1024
data\3CAD\Aluminum_Camera_Cover\test\fabai\000013.png,1,fabai,0.786730170249939,14.899700006935745,3.7317999522201717,0.7724000024609268,10.202799981925637,29.60669994354248,1024
data\3CAD\Aluminum_Camera_Cover\test\fabai\000014.png,1,fabai,0.7743424773216248,16.276100010145456,2.816000021994114,0.7019999902695417,10.210499982349575,30.004600004758686,1024
data\3CAD\Aluminum_Camera_Cover\test\fabai\000015.png,1,fabai,0.6642240285873413,12.301399954594672,2.168099978007376,0.5830000154674053,10.19050000468269,25.242999952752143,1024
data\3CAD\Aluminum_Camera_Cover\test\fabai\000019.png,1,fabai,0.7426660060882568,16.854299989063293,4.119699995499104,0.8725000079721212,10.138500016182661,31.98500000871718,1024
data\3CAD\Aluminum_Camera_Cover\test\fabai\000020.png,1,fabai,0.8234888911247253,14.3656000145711,2.3908999864943326,0.6207000114955008,10.044800001196563,27.422000013757497,1024
data\3CAD\Aluminum_Camera_Cover\test\fabai\000022.png,1,fabai,0.8769047856330872,11.75209996290505,2.1949000074528158,0.548299984075129,10.169199958909303,24.664499913342297,1024
data\3CAD\Aluminum_Camera_Cover\test\fabai\000023.png,1,fabai,0.8607137203216553,11.070599954109639,2.1015999955125153,0.5024999845772982,10.033300030045211,23.707999964244664,1024
data\3CAD\Aluminum_Camera_Cover\test\fabai\000025.png,1,fabai,0.6811081767082214,9.726400021463633,2.044399967417121,0.5651999963447452,10.093299963045865,22.429299948271364,1024
data\3CAD\Aluminum_Camera_Cover\test\fabai\000032.png,1,fabai,0.7911626100540161,6.7532999673858285,2.1984000341035426,0.5498999962583184,9.464800008572638,18.966400006320328,960
data\3CAD\Aluminum_Camera_Cover\test\fabai\000033.png,1,fabai,0.7758994102478027,5.3946999832987785,4.378100042231381,0.6647999980486929,4.642499960027635,15.080099983606488,448
data\3CAD\Aluminum_Camera_Cover\test\fabai\000034.png,1,fabai,0.7574102878570557,4.549399949610233,3.7960000336170197,0.7844999781809747,4.654199990909547,13.784099952317774,448
data\3CAD\Aluminum_Camera_Cover\test\fabai\000037.png,1,fabai,0.9367109537124634,13.76110001001507,2.3207999765872955,0.5562999867834151,9.985700016841292,26.623899990227073,1024
data\3CAD\Aluminum_Camera_Cover\test\fabai\000038.png,1,fabai,0.8730224967002869,14.81760002207011,3.833299968391657,0.728100014384836,10.062399960588664,29.441399965435266,1024
data\3CAD\Aluminum_Camera_Cover\test\fabai\000041.png,1,fabai,0.594819188117981,13.925699982792139,3.886600024998188,0.5498999962583184,10.038200009148568,28.400400013197213,1024
data\3CAD\Aluminum_Camera_Cover\test\fabai\000043.png,1,fabai,0.7305129766464233,11.204799986444414,2.112100017257035,0.5242000333964825,10.062800021842122,23.903900058940053,1024
data\3CAD\Aluminum_Camera_Cover\test\fabai\000047.png,1,fabai,0.7190918326377869,4.195299989078194,2.251699974294752,0.5369000136852264,4.591699980664998,11.57559995772317,448
data\3CAD\Aluminum_Camera_Cover\test\fabai\000048.png,1,fabai,0.7831876277923584,4.493999993428588,4.294299986213446,0.7908999687060714,4.784099990502,14.363299938850105,448
data\3CAD\Aluminum_Camera_Cover\test\fabai\000049.png,1,fabai,0.6338568925857544,3.666499978862703,3.478200000245124,0.4988000146113336,4.582400026265532,12.225900019984692,448
data\3CAD\Aluminum_Camera_Cover\test\fabai\000051.png,1,fabai,0.7304033637046814,10.473100002855062,3.0220000189729035,0.5917000235058367,10.077300015836954,24.164100061170757,1024
data\3CAD\Aluminum_Camera_Cover\test\fabai\000053.png,1,fabai,0.7547109723091125,12.444599997252226,4.523699986748397,1.0318999993614852,10.237700014840811,28.23789999820292,1024
data\3CAD\Aluminum_Camera_Cover\test\fabai\000054.png,1,fabai,0.7585439682006836,15.243800007738173,4.435100010596216,0.9254000033251941,10.290099948178977,30.89439996983856,1024
data\3CAD\Aluminum_Camera_Cover\test\fabai\000055.png,1,fabai,0.6452192664146423,14.38040001085028,2.9395000310614705,0.8499000105075538,10.20530000096187,28.375100053381175,1024
data\3CAD\Aluminum_Camera_Cover\test\fabai\000056.png,1,fabai,0.6522083282470703,13.570800016168505,2.481799980159849,0.6807000027038157,10.069200012367219,26.80250001139939,1024
data\3CAD\Aluminum_Camera_Cover\test\fabai\000058.png,1,fabai,0.7004820704460144,12.65140000032261,2.3480000090785325,0.5462999688461423,10.13570005306974,25.681400031317025,1024
data\3CAD\Aluminum_Camera_Cover\test\fabai\000059.png,1,fabai,0.6659339070320129,11.669799976516515,2.107500040438026,0.5363999516703188,9.99510003020987,24.30879999883473,1024
data\3CAD\Aluminum_Camera_Cover\test\fabai\000062.png,1,fabai,0.7429903745651245,8.479900017846376,2.114799979608506,0.5175999831408262,8.925699978135526,20.037999958731234,896
data\3CAD\Aluminum_Camera_Cover\test\fabai\000064.png,1,fabai,0.7200710773468018,11.396899993997067,2.1572000114247203,1.1003999970853329,8.906100003514439,23.56060000602156,896
data\3CAD\Aluminum_Camera_Cover\test\fabai\000067.png,1,fabai,0.6959091424942017,13.89740000013262,3.044300014153123,0.45980000868439674,10.129400005098432,27.530900028068572,1024
data\3CAD\Aluminum_Camera_Cover\test\fabai\000068.png,1,fabai,0.6478158235549927,13.680600037332624,4.0429000509902835,0.889300019480288,10.201999975834042,28.814800083637238,1024
data\3CAD\Aluminum_Camera_Cover\test\fabai\000070.png,1,fabai,0.718244194984436,9.947899961844087,2.3600999847985804,0.6231000297702849,8.84510000469163,21.776199981104583,896
data\3CAD\Aluminum_Camera_Cover\test\fabai\000073.png,1,fabai,0.8563734292984009,11.453200015239418,4.288500000257045,0.6419999990612268,8.842699986416847,25.226400000974536,896
data\3CAD\Aluminum_Camera_Cover\test\fabai\000075.png,1,fabai,0.7425082921981812,9.369999985210598,2.632400020956993,0.6225000252015889,9.019300050567836,21.644200081937015,896
data\3CAD\Aluminum_Camera_Cover\test\fabai\000076.png,1,fabai,0.7339299917221069,9.33700002497062,3.3779999939724803,0.921799975913018,8.922800014261156,22.559600009117275,896
data\3CAD\Aluminum_Camera_Cover\test\fabai\000077.png,1,fabai,0.7396847605705261,11.862099985592067,3.820899990387261,0.8393999887630343,9.120500006247312,25.642899970989674,896
data\3CAD\Aluminum_Camera_Cover\test\fabai\000079.png,1,fabai,0.7705984115600586,11.3994000130333,4.080499988049269,0.8734999573789537,9.081900003366172,25.435299961827695,896
data\3CAD\Aluminum_Camera_Cover\test\fabai\000080.png,1,fabai,0.5667887330055237,14.168100024107844,2.2741000284440815,0.5468000308610499,10.10610000230372,27.095100085716695,1024
data\3CAD\Aluminum_Camera_Cover\test\fabai\000082.png,1,fabai,0.5618725419044495,12.467099993955344,3.8077000062912703,0.737300026230514,10.076600010506809,27.088700036983937,1024
data\3CAD\Aluminum_Camera_Cover\test\fabai\000086.png,1,fabai,0.5526835918426514,5.10559999383986,3.8787000230513513,0.7781999884173274,4.105200001504272,13.867700006812811,384
data\3CAD\Aluminum_Camera_Cover\test\fabai\000087.png,1,fabai,0.7800105214118958,3.4254000056535006,2.2068999824114144,0.5602000164799392,7.629200001247227,13.821700005792081,768
data\3CAD\Aluminum_Camera_Cover\test\fabai\000088.png,1,fabai,0.8316258788108826,4.159900010563433,3.988400043454021,0.5759000196121633,7.601799967233092,16.32600004086271,768
data\3CAD\Aluminum_Camera_Cover\test\fabai\000089.png,1,fabai,0.8075000643730164,4.337300022598356,2.1035000099800527,0.5661000031977892,7.623599958606064,14.630499994382262,768
data\3CAD\Aluminum_Camera_Cover\test\fabai\000093.png,1,fabai,0.5029401183128357,3.4898000303655863,2.1523000323213637,0.5573999951593578,3.955200023483485,10.154700081329793,384
data\3CAD\Aluminum_Camera_Cover\test\fabai\000096.png,1,fabai,0.7698770761489868,3.5155999939888716,4.1108999866992235,0.7230999763123691,7.652600004803389,16.002199961803854,768
data\3CAD\Aluminum_Camera_Cover\test\fabai\000098.png,1,fabai,0.7215863466262817,9.844400046858937,3.5385999944992363,0.7104999967850745,8.981099992524832,23.07460003066808,896
data\3CAD\Aluminum_Camera_Cover\test\fabai\000100.png,1,fabai,0.6779981851577759,10.419600002933294,4.197300004307181,0.8438999648205936,8.866599993780255,24.327399965841323,896
data\3CAD\Aluminum_Camera_Cover\test\fabai\000101.png,1,fabai,0.721102237701416,8.204000012483448,1.7513000057078898,0.4480000352486968,8.838000008836389,19.241300062276423,896
data\3CAD\Aluminum_Camera_Cover\test\fabai\000103.png,1,fabai,0.738219141960144,8.36670002900064,2.0079000387340784,0.5083999712951481,8.306099975015968,19.189100014045835,896
data\3CAD\Aluminum_Camera_Cover\test\fabai\000104.png,1,fabai,0.7533485293388367,7.883900019805878,4.524800053332001,0.7187000010162592,6.13390002399683,19.26130009815097,640
data\3CAD\Aluminum_Camera_Cover\test\good\000000.png,0,good,0.5733451247215271,13.13739997567609,2.065500011667609,0.49589999252930284,9.47930000256747,25.17809998244047,1024
data\3CAD\Aluminum_Camera_Cover\test\good\000001.png,0,good,0.6355306506156921,14.862400013953447,3.7484000204131007,0.7384999771602452,9.484199981670827,28.83349999319762,1024
data\3CAD\Aluminum_Camera_Cover\test\good\000002.png,0,good,0.553925096988678,14.62790003279224,4.0580000495538116,0.8356000180356205,9.453299979213625,28.974800079595298,1024
data\3CAD\Aluminum_Camera_Cover\test\good\000004.png,0,good,0.5409413576126099,13.46929999999702,3.007699968293309,0.9311999892815948,9.517200000118464,26.925399957690388,1024
data\3CAD\Aluminum_Camera_Cover\test\good\000007.png,0,good,0.6164004802703857,9.37420001719147,2.2132000303827226,0.5070000188425183,6.0659999726340175,18.160400039050728,640
data\3CAD\Aluminum_Camera_Cover\test\good\000011.png,0,good,0.5802468061447144,12.602299975696951,4.22110001090914,0.9364999714307487,9.540600003674626,27.300499961711466,1024
data\3CAD\Aluminum_Camera_Cover\test\good\000013.png,0,good,0.541844367980957,11.11370004946366,3.2405999954789877,0.7322999881580472,9.623699996154755,24.71030002925545,1024
data\3CAD\Aluminum_Camera_Cover\test\good\000017.png,0,good,0.5851718187332153,14.476999989710748,3.747600014321506,0.7678000256419182,9.60669998312369,28.599100012797862,1024
data\3CAD\Aluminum_Camera_Cover\test\good\000019.png,0,good,0.5512442588806152,12.283599993679672,4.092400020454079,0.9119000169448555,8.50900000659749,25.796900037676096,896
data\3CAD\Aluminum_Camera_Cover\test\good\000020.png,0,good,0.5319180488586426,12.244099983945489,2.9061000095680356,0.817699998151511,8.260199974756688,24.228099966421723,896
data\3CAD\Aluminum_Camera_Cover\test\good\000023.png,0,good,0.5968549847602844,14.930500008631498,3.93659999826923,0.8070000330917537,9.46149998344481,29.13560002343729,1024
data\3CAD\Aluminum_Camera_Cover\test\good\000025.png,0,good,0.5405372977256775,4.872700024861842,4.0197999915108085,0.9127999655902386,3.932400024496019,13.737700006458908,384
data\3CAD\Aluminum_Camera_Cover\test\good\000026.png,0,good,0.5465094447135925,13.926499988883734,3.5800000187009573,0.6747000152245164,9.460300032515079,27.641500055324286,1024
data\3CAD\Aluminum_Camera_Cover\test\good\000027.png,0,good,0.572289764881134,13.834999990649521,2.515500003937632,0.6195000023581088,9.612400026526302,26.582400023471564,1024
data\3CAD\Aluminum_Camera_Cover\test\good\000028.png,0,good,0.5588736534118652,12.567199999466538,2.3591999779455364,0.624599982984364,9.524599998258054,25.075599958654493,1024
data\3CAD\Aluminum_Camera_Cover\test\good\000029.png,0,good,0.6067327260971069,15.529099968262017,2.541899972129613,0.610999995842576,9.382599964737892,28.064599900972098,1024
data\3CAD\Aluminum_Camera_Cover\test\good\000030.png,0,good,0.5554438233375549,8.030600030906498,4.779100010637194,0.9744000271894038,6.137699994724244,19.92180006345734,640
data\3CAD\Aluminum_Camera_Cover\test\good\000031.png,0,good,0.564241349697113,12.48390000546351,2.408200001809746,0.8613999816589057,9.752799989655614,25.506299978587776,1024
data\3CAD\Aluminum_Camera_Cover\test\good\000033.png,0,good,0.518101155757904,5.122500006109476,3.9459000108763576,0.7637999951839447,3.8252000231295824,13.65740003529936,384
data\3CAD\Aluminum_Camera_Cover\test\good\000034.png,0,good,0.5026418566703796,11.309600027743727,2.8663999983109534,0.5956999957561493,9.42299998132512,24.19470000313595,1024
data\3CAD\Aluminum_Camera_Cover\test\good\000035.png,0,good,0.5033115148544312,14.940000022761524,4.237000015564263,0.9006999898701906,9.520600026007742,29.59830005420372,1024
data\3CAD\Aluminum_Camera_Cover\test\good\000037.png,0,good,0.5366312265396118,14.52409999910742,3.8782000192441046,0.8142000297084451,9.45999997202307,28.67650002008304,1024
data\3CAD\Aluminum_Camera_Cover\test\good\000038.png,0,good,0.5274253487586975,13.653700007125735,2.2544999956153333,0.5623999750241637,9.401099989190698,25.87169996695593,1024
data\3CAD\Aluminum_Camera_Cover\test\good\000039.png,0,good,0.5864717960357666,13.114599976688623,3.2309999805875123,0.824499991722405,9.585099993273616,26.755199942272156,1024
data\3CAD\Aluminum_Camera_Cover\test\good\000040.png,0,good,0.5380833745002747,14.054699975531548,4.13359998492524,0.7860999903641641,9.433100000023842,28.407499950844795,1024
data\3CAD\Aluminum_Camera_Cover\test\good\000041.png,0,good,0.5570009350776672,6.584000017028302,4.0892999968491495,0.6211999570950866,6.110000016633421,17.40449998760596,640
data\3CAD\Aluminum_Camera_Cover\test\good\000047.png,0,good,0.6417429447174072,13.705400051549077,3.8093000184744596,0.8333000005222857,9.490100026596338,27.83810009714216,1024
data\3CAD\Aluminum_Camera_Cover\test\good\000048.png,0,good,0.5356156229972839,14.387400005944073,3.8389000110328197,0.7662999560125172,9.528700029477477,28.521300002466887,1024
data\3CAD\Aluminum_Camera_Cover\test\good\000050.png,0,good,0.48992252349853516,13.438900001347065,2.6245000190101564,0.6611999706365168,9.499399980995804,26.223999971989542,1024
data\3CAD\Aluminum_Camera_Cover\test\good\000051.png,0,good,0.5336410403251648,12.690900010056794,2.2531000431627035,0.5739000043831766,9.525699948426336,25.04360000602901,1024
data\3CAD\Aluminum_Camera_Cover\test\good\000052.png,0,good,0.6257476210594177,10.277000023052096,4.850300028920174,1.171100011561066,8.546800003387034,24.84520006692037,896
data\3CAD\Aluminum_Camera_Cover\test\good\000053.png,0,good,0.6449926495552063,13.598799996543676,2.507299999706447,0.5722000496461987,9.387800004333258,26.06610005022958,1024
data\3CAD\Aluminum_Camera_Cover\test\good\000054.png,0,good,0.5551033020019531,13.976300018839538,4.272499994840473,0.8646000060252845,9.4377999776043,28.551199997309595,1024
data\3CAD\Aluminum_Camera_Cover\test\good\000056.png,0,good,0.6886628270149231,14.372399949934334,4.558999964501709,0.9125000215135515,9.478099993430078,29.321999929379672,1024
data\3CAD\Aluminum_Camera_Cover\test\good\000062.png,0,good,0.5356758236885071,5.934400018304586,4.2156000272370875,0.8770999847911298,3.9633000269532204,14.990400057286024,384
data\3CAD\Aluminum_Camera_Cover\test\good\000063.png,0,good,0.5100271105766296,4.212699946947396,4.300000029616058,0.8966000168584287,3.8829000550322235,13.292200048454106,384
data\3CAD\Aluminum_Camera_Cover\test\good\000065.png,0,good,0.5314401388168335,14.97149997157976,2.764199976809323,1.0402000043541193,9.54439997440204,28.320299927145243,1024
data\3CAD\Aluminum_Camera_Cover\test\good\000068.png,0,good,0.4895108938217163,4.426400002557784,4.516999993938953,0.7877000025473535,3.85670003015548,13.58780002919957,384
data\3CAD\Aluminum_Camera_Cover\test\good\000070.png,0,good,0.6914180517196655,13.194300001487136,2.4910999927669764,0.6184999947436154,9.375800029374659,25.679700018372387,1024
